-2.394657 ,-0.505877 ,7.782011
-0.325231 ,-4.275013 ,7.900629
0.347514  ,-1.358169 ,7.942895
0.512683  ,0.618595  ,8.042162
5.914096  ,-2.912145 ,8.078350
-2.357124 ,-0.171565 ,7.755168
-2.992198 ,0.977639  ,8.104539
-2.141060 ,0.692605  ,5.770060
-3.276287 ,-2.735037 ,7.882758
5.271874  ,-4.383213 ,7.996110
0.306601  ,-2.370664 ,7.985765
-3.478880 ,-2.321033 ,7.884163
5.781288  ,-3.561832 ,7.930542
5.703681  ,-2.229237 ,8.076105
5.208787  ,-4.507392 ,8.118309
-3.331707 ,-3.188848 ,7.987266
-0.796835 ,-0.831706 ,7.644476
5.399915  ,-2.318479 ,8.068607
-3.541258 ,-3.029848 ,7.902408
0.092661  ,-2.991721 ,7.877558
-3.913938 ,-3.464169 ,7.887906
-3.228120 ,-2.596218 ,7.974426
-3.310089 ,-1.430523 ,8.009352
-5.468832 ,-3.731972 ,7.817707
-0.201377 ,-0.262590 ,3.341294
1.183240  ,-3.397400 ,7.970128
4.895541  ,-4.329326 ,7.962388
5.460262  ,1.171508  ,8.136222
4.577083  ,-0.516950 ,8.027456
4.243047  ,0.241889  ,8.107270
1.294311  ,-3.448397 ,7.884650
5.380341  ,0.646470  ,8.073729
4.121910  ,0.860509  ,8.098293
5.387210  ,0.843045  ,8.054852
4.385503  ,0.581072  ,8.066518
2.056966  ,-3.034683 ,8.007157
0.585502  ,-3.339470 ,7.921113
0.941402  ,-1.061714 ,7.922377
4.793741  ,-0.815763 ,8.000999
4.854185  ,0.257475  ,8.019727
5.526779  ,1.482278  ,8.181977
4.742201  ,-1.573550 ,7.951880
5.109558  ,1.742002  ,8.122691
0.063084  ,-3.309349 ,7.970669
5.568155  ,1.257895  ,8.167142
-4.380625 ,0.641622  ,8.043689
-3.850416 ,-3.914361 ,7.955706
5.435677  ,-0.512917 ,8.175797
-0.101009 ,-3.454990 ,8.057309
-0.175893 ,-4.266692 ,8.024558
4.824272  ,-0.293221 ,8.012178
0.656737  ,-1.283727 ,8.088673
5.006611  ,-3.438098 ,8.044228
-2.923613 ,0.298148  ,7.965962
5.041411  ,-3.269395 ,8.074238
-4.518792 ,-3.416591 ,7.945124
6.025213  ,-2.851225 ,8.157185
-1.415681 ,-0.066558 ,8.369243
-3.892174 ,0.795319  ,7.973068
4.222231  ,-1.532538 ,7.956449
-0.685979 ,-0.811438 ,7.929668
4.036717  ,-0.463351 ,8.023580
5.923922  ,-2.526903 ,8.077460
2.722512  ,-4.238982 ,8.016325
-3.459925 ,-4.039394 ,7.906853
-1.665790 ,-0.098719 ,8.090512
-5.148244 ,-2.864070 ,7.904478
-4.073807 ,-3.271370 ,7.949333
-0.196447 ,0.960258  ,8.166942
-3.450530 ,-4.052172 ,7.836759
-4.944984 ,-1.081342 ,8.040876
0.555679  ,0.586911  ,8.096962
-4.022998 ,-3.465403 ,7.878315
-5.052779 ,1.645087  ,8.074772
4.686452  ,-1.828433 ,7.919446
5.052768  ,-0.838920 ,7.989205
0.027965  ,1.494444  ,8.190979
6.921643  ,0.859045  ,10.711997
-3.346950 ,-2.326394 ,7.995595
5.638919  ,-3.721807 ,7.738276
3.105353  ,-1.703925 ,7.900131
1.145746  ,-1.553255 ,7.964494
1.759283  ,-1.605005 ,7.966217
5.855555  ,-2.239964 ,8.003362
5.100657  ,-3.325820 ,7.870880
-1.984216 ,-3.397721 ,7.850909
5.660900  ,-3.669359 ,7.947633
-1.206566 ,-0.785170 ,7.569132
5.866883  ,1.791220  ,7.959077
-0.870771 ,-1.145273 ,7.742417
-5.069932 ,-2.830523 ,8.028270
5.739766  ,1.684803  ,7.963462
-0.001783 ,-3.237091 ,7.990561
4.204160  ,-0.608005 ,8.090114
-0.173196 ,0.048556  ,8.100933
-0.595338 ,-1.402176 ,7.946844
-3.650533 ,-3.934750 ,7.952434
-3.357746 ,-2.147475 ,7.853492
-2.618436 ,-0.990199 ,7.624035
0.089306  ,-2.162300 ,7.990533
2.067960  ,-2.023093 ,8.112372
-3.957487 ,0.664086  ,8.042147
4.979132  ,-2.277566 ,8.038953
2.686446  ,-4.329678 ,7.891416
6.034441  ,-2.672853 ,8.076867
5.687113  ,1.053626  ,8.239227
-5.094144 ,-2.335807 ,7.932789
4.939242  ,-4.264599 ,8.040455
1.277560  ,-3.192076 ,7.994190
5.626231  ,-0.230293 ,7.864383
-4.392126 ,0.051985  ,8.072409
0.660566  ,-4.184165 ,7.961517
3.835058  ,-2.185268 ,8.029439
-0.190494 ,1.054433  ,8.103919
-4.929487 ,0.850341  ,7.958895
2.820175  ,-2.098777 ,8.064884
-3.439983 ,-2.063102 ,7.955651
-3.607981 ,-1.423159 ,7.950098
5.560168  ,-3.655980 ,7.964519
-0.212835 ,-2.720263 ,7.954899
0.104713  ,-2.716243 ,7.956506
5.323635  ,-2.923662 ,8.138680
3.469658  ,-4.354565 ,8.171750
5.701856  ,-0.617674 ,8.013702
0.663692  ,0.716614  ,8.042738
0.994014  ,-1.434855 ,7.935446
3.042659  ,-1.605977 ,7.935090
0.634556  ,0.379522  ,8.054700
4.541807  ,-1.714155 ,7.910491
0.553669  ,-1.382118 ,7.865683
3.778011  ,-1.614688 ,7.921006
-1.123332 ,-1.659310 ,7.986860
3.096707  ,-2.286263 ,8.257867
-3.831271 ,0.574909  ,8.168100
0.882117  ,0.806469  ,8.156944
5.038976  ,-1.434732 ,8.202002
-0.823236 ,-3.248069 ,7.848077
2.835776  ,-1.369407 ,8.017819
0.029345  ,-3.419572 ,7.979860
5.255986  ,-0.786298 ,8.172901
-1.810039 ,-3.591255 ,7.961223
4.612082  ,-1.911604 ,7.976942
5.265762  ,-0.443706 ,8.058745
-0.188949 ,-3.436370 ,8.015742
0.236158  ,-4.168828 ,7.959027
5.736905  ,-0.117837 ,7.794986
5.588003  ,-3.379784 ,8.073594
-0.844878 ,-1.356843 ,8.040522
4.588151  ,-4.473840 ,7.956810
-2.081285 ,-1.890066 ,7.965504
5.557775  ,-0.381243 ,8.012106
0.272696  ,-2.168600 ,7.832530
4.060747  ,-2.064085 ,8.073177
4.626502  ,-2.149730 ,8.119696
-3.299865 ,-1.797415 ,7.874845
-3.952141 ,-3.669128 ,7.901134
-6.062809 ,-0.175047 ,8.022110
-0.004617 ,-0.116600 ,7.850530
-3.722619 ,-2.202403 ,7.946449
5.615309  ,-3.015193 ,8.091507
0.250769  ,0.239655  ,8.149061
-3.267854 ,-1.685243 ,7.921219
-1.271216 ,-1.792013 ,8.265795
-2.754606 ,-1.662705 ,8.010222
-0.090832 ,-1.331692 ,8.057846
-2.877028 ,1.768703  ,8.139997
-0.097272 ,-0.036295 ,3.707343
-2.826957 ,1.521899  ,8.107492
-4.575183 ,-4.111851 ,7.844387
-4.624646 ,-3.995205 ,7.988025
-4.360012 ,0.300947  ,10.410844
-1.472404 ,-0.563876 ,7.725952
-3.011870 ,0.243228  ,7.857712
-1.308172 ,-1.418353 ,8.014149
-2.097513 ,-2.073067 ,7.979200
-1.289570 ,-0.033909 ,8.111365
3.381842  ,-3.933689 ,8.000709
-5.144476 ,-2.114276 ,7.856127
4.039556  ,-3.973127 ,8.002589
2.674890  ,-3.239124 ,7.987333
2.059899  ,-2.375140 ,8.041868
-3.670093 ,-3.335151 ,7.992552
5.858942  ,1.612993  ,7.853257
1.588903  ,-3.177369 ,7.916999
-0.580999 ,-1.613048 ,7.906134
-3.206657 ,-3.135119 ,7.999159
-3.527417 ,-2.727165 ,7.873985
0.531317  ,1.710640  ,8.123553
5.422672  ,1.587120  ,8.202934
4.540989  ,-2.645657 ,8.128499
-3.707675 ,-3.496912 ,7.981104
-2.170723 ,0.097102  ,8.031309
-5.154181 ,-2.068227 ,8.047084
3.691298  ,-1.333562 ,7.913031
5.195123  ,-1.083466 ,8.121210
-5.292648 ,-3.735249 ,7.914126
5.235409  ,-2.170689 ,8.158701
5.551434  ,0.103337  ,8.040682
-0.311214 ,-3.663312 ,7.948304
-0.649413 ,-0.431468 ,8.029605
-4.463968 ,0.482609  ,8.093382
-5.608992 ,-3.023662 ,7.914689
-5.124077 ,-3.559717 ,7.939911
-1.819414 ,-1.680309 ,7.679657
5.590413  ,1.407654  ,8.264033
2.823607  ,-2.362404 ,8.136725
4.477730  ,-0.627952 ,8.082049
5.440550  ,1.635854  ,8.096345
5.319588  ,0.432364  ,7.952447
1.160922  ,-4.069222 ,7.954693
-1.609515 ,-2.913169 ,7.676658
-3.629434 ,-3.584978 ,7.962666
-5.133306 ,-2.201734 ,7.915072
-0.720441 ,-0.838003 ,7.237551
2.915072  ,-2.513118 ,8.345713
-3.873357 ,-3.364324 ,7.862378
-3.885631 ,-4.359034 ,7.965120
-0.857747 ,-0.966488 ,7.681483
4.322296  ,-0.488955 ,8.037261
-3.945226 ,-3.762376 ,7.897467
-3.539739 ,-3.200446 ,7.769115
-3.829917 ,-3.738042 ,8.005811
5.043827  ,-3.526979 ,8.027505
3.909355  ,-1.490410 ,8.009131
-3.837892 ,-3.178232 ,7.876858
4.666714  ,0.566181  ,8.081543
-3.649277 ,1.304089  ,7.722991
3.843539  ,-2.081684 ,8.072341
4.530943  ,-1.559151 ,8.031572
3.956558  ,-0.202136 ,7.949242
4.754465  ,-3.692226 ,7.893748
4.563778  ,-1.034685 ,8.048099
-2.757014 ,-0.914590 ,7.434180
-5.068423 ,-1.489985 ,8.051418
-4.797371 ,-3.361950 ,7.895865
-0.188533 ,1.264198  ,8.026118
-4.134327 ,-3.871734 ,7.842785
4.180071  ,1.675278  ,8.205747
3.589714  ,-3.711162 ,8.022498
5.031839  ,0.552892  ,7.843199
5.112007  ,-0.567593 ,8.059561
0.515390  ,0.312473  ,8.075986
0.633525  ,1.838535  ,8.141213
2.738191  ,-1.676737 ,7.943578
0.951628  ,-1.537879 ,7.989668
1.360776  ,-1.570471 ,7.973826
-2.571626 ,-1.668591 ,8.218081
-0.129008 ,-4.179765 ,8.018694
-0.375997 ,-0.752494 ,8.109569
5.700699  ,0.227838  ,8.044637
1.005481  ,-2.327594 ,7.936337
4.113081  ,-1.387919 ,8.050994
0.133905  ,-2.398509 ,7.898931
-3.854009 ,-3.066713 ,7.902122
1.009863  ,-2.701198 ,8.111766
5.828146  ,-2.360487 ,8.092390
0.369982  ,-4.190713 ,7.965429
-3.719310 ,-3.724752 ,7.991920
-4.022870 ,-4.255212 ,7.853056
5.372076  ,-2.919651 ,8.043216
5.236373  ,-2.598998 ,8.003898
-2.674664 ,-0.434221 ,7.914522
-3.880687 ,-3.797697 ,7.959569
5.778719  ,-1.955431 ,7.975877
0.221803  ,-1.773964 ,7.983762
-3.932379 ,-4.230997 ,7.984612
5.438078  ,-0.878244 ,8.057814
-0.204623 ,-3.854423 ,7.963223
-6.082550 ,0.903788  ,8.057940
5.624738  ,-0.242259 ,7.741993
-0.743640 ,-0.385059 ,7.854644
0.678383  ,-1.911387 ,8.029820
-1.445334 ,-0.907371 ,7.668004
4.044961  ,-2.184526 ,8.102741
-5.207940 ,-3.465563 ,7.964014
5.505181  ,0.261359  ,8.052988
-5.389312 ,-3.743244 ,7.871925
-0.113200 ,-3.637846 ,7.979167
-5.719304 ,-3.451041 ,8.025404
2.269905  ,-3.875783 ,7.919699
5.270221  ,-3.940426 ,8.000817
-2.888090 ,0.371069  ,8.096637
2.231119  ,-2.054621 ,8.074933
5.130101  ,-3.788904 ,8.011571
-0.634198 ,-1.014309 ,7.940140
5.091111  ,-4.107969 ,8.056560
1.738533  ,-3.381511 ,7.966330
4.863308  ,-1.877080 ,7.963701
-0.284721 ,-2.131835 ,7.931906
-0.110413 ,-0.692176 ,8.100649
4.506289  ,-4.091228 ,8.115986
5.905837  ,1.943166  ,8.232067
-3.891327 ,-2.773232 ,7.874531
-6.173706 ,-0.011550 ,8.002096
0.667150  ,-1.420861 ,7.898808
0.877560  ,-1.669444 ,8.073623
-0.129528 ,0.354437  ,8.170341
-1.831222 ,-1.805210 ,7.831574
-2.546505 ,-3.016583 ,7.970552
5.240710  ,0.559877  ,8.019090
5.214676  ,-1.023105 ,8.053009
4.982631  ,-3.503750 ,8.089607
-0.421197 ,-3.547380 ,7.966223
-5.982402 ,-3.860891 ,7.973665
5.318069  ,1.752906  ,8.441792
1.038323  ,-1.906271 ,7.919175
-3.809197 ,-3.547044 ,8.044677
-3.030700 ,-2.288949 ,7.951365
-3.218784 ,-1.931634 ,7.954007
5.668798  ,-4.186217 ,7.626134
5.885056  ,-2.449797 ,8.027866
-3.874090 ,0.737844  ,8.080327
-5.623303 ,-2.947545 ,7.903769
2.258344  ,-1.372968 ,8.133443
-0.052623 ,-1.863710 ,8.065537
-0.956098 ,-2.175732 ,8.015155
-0.050892 ,-0.756766 ,8.097582
-2.937427 ,1.365331  ,8.099010
-3.562196 ,-0.310981 ,8.080593
0.522267  ,0.795829  ,8.058998
-3.640968 ,-1.384059 ,6.766333
-2.765401 ,1.294058  ,8.115080
-5.389329 ,-2.116405 ,7.984639
0.448597  ,-0.639275 ,8.038815
-4.624569 ,0.839542  ,8.048112
-4.961277 ,-2.299921 ,7.941733
4.452024  ,-0.780437 ,8.083107
-3.648617 ,-3.429483 ,7.989678
-5.587917 ,-3.327951 ,7.926387
5.134534  ,-3.416544 ,8.029885
-2.823553 ,-0.930162 ,7.556783
-5.971989 ,0.809523  ,8.052338
-3.949085 ,-2.204063 ,8.028310
4.831890  ,1.795387  ,8.128745
5.352312  ,1.726949  ,8.198168
-2.713720 ,2.071880  ,8.165306
4.733747  ,1.055966  ,8.134892
4.153078  ,-0.843503 ,8.044729
-4.637274 ,0.023655  ,8.075553
-3.559709 ,-1.805492 ,8.000206
0.198940  ,-0.339482 ,8.044927
0.269946  ,1.788567  ,8.189912
-5.102994 ,0.884520  ,7.987028
5.598762  ,-0.553825 ,8.156371
0.720952  ,0.606775  ,8.087587
5.269025  ,0.178892  ,8.072527
0.418949  ,-3.142695 ,8.027539
-1.234841 ,-3.133380 ,7.999279
-6.307927 ,-0.039100 ,8.057606
6.058069  ,0.740488  ,8.194701
4.639621  ,0.044267  ,8.088521
-5.155150 ,-4.269762 ,10.586294
-2.506648 ,-1.223603 ,7.772484
5.088413  ,0.609024  ,7.892271
5.183058  ,1.130964  ,8.015393
5.722936  ,-2.765895 ,8.038193
-1.904644 ,-0.308468 ,7.462354
-1.747231 ,-3.102524 ,7.991408
0.164607  ,-2.173665 ,7.974574
-1.086095 ,-2.465287 ,7.974064
-0.334120 ,-2.444181 ,7.990815
-0.025129 ,1.634615  ,8.220242
5.881530  ,-3.241585 ,8.017643
5.927671  ,-0.021549 ,7.922423
0.180003  ,-2.061725 ,7.977304
-3.525194 ,-2.839674 ,7.906431
5.260989  ,-4.280465 ,7.987295
0.189933  ,-3.253452 ,7.985107
5.568179  ,-4.068814 ,7.786076
3.899644  ,-3.567116 ,8.023121
2.941513  ,-2.023216 ,8.098265
2.154538  ,-1.358916 ,8.124578
3.059672  ,-2.078862 ,8.067611
1.759899  ,-0.268483 ,8.105839
-3.825369 ,-2.690232 ,7.963220
-3.980885 ,-3.863976 ,7.881821
-3.110387 ,-1.276009 ,8.027102
1.619995  ,-1.875047 ,8.110875
-2.908079 ,-1.296551 ,8.024688
-1.341943 ,-1.768922 ,8.015098
5.036003  ,-4.505935 ,7.990163
5.883695  ,-2.904969 ,8.035821
-5.158888 ,-2.178786 ,8.132006
-1.694073 ,-4.643160 ,7.952854
5.947396  ,-0.583875 ,8.049416
-3.139866 ,-0.303829 ,8.093793
5.178030  ,-3.507793 ,7.953073
2.210038  ,-4.244967 ,7.752941
-3.737851 ,-4.094954 ,7.877224
-1.642482 ,-0.425638 ,8.125967
-0.115244 ,-4.785401 ,7.942277
4.499175  ,-0.800619 ,7.953191
0.428720  ,-4.554131 ,7.947420
0.905629  ,-4.518425 ,7.781805
1.860727  ,-4.066757 ,7.891533
-0.777265 ,-0.755374 ,8.156945
-3.775185 ,-3.520599 ,7.945667
-2.830949 ,-0.235172 ,7.898979
-6.394320 ,-3.258934 ,7.909220
5.131192  ,-4.643728 ,7.949162
-3.933757 ,-4.515739 ,7.960136
-4.020270 ,-4.354572 ,7.877350
5.670618  ,0.895851  ,8.124207
0.585379  ,-3.126301 ,7.930491
5.927543  ,-2.527682 ,8.085355
-4.052805 ,-3.527294 ,7.806272
-3.327426 ,-2.970375 ,7.849260
5.581893  ,-4.060521 ,7.638408
0.581732  ,1.429130  ,8.144576
5.133382  ,0.114448  ,8.006269
2.192386  ,-4.715993 ,7.936709
-3.557416 ,-2.540798 ,7.985731
5.293075  ,-4.184064 ,7.822472
4.182874  ,-4.773772 ,8.969866
0.187265  ,-4.245193 ,7.968956
0.237524  ,-4.753701 ,7.891758
-2.355291 ,-2.937083 ,7.880725
-0.885646 ,-0.111356 ,8.117497
-3.802631 ,-2.481448 ,7.961617
-5.607455 ,-4.692371 ,7.947915
5.545414  ,-2.093847 ,8.046753
-2.333076 ,-0.821242 ,7.663697
-0.076090 ,1.534305  ,8.177574
-5.046689 ,-1.832890 ,8.056316
3.086220  ,-2.474499 ,7.937670
4.871828  ,-4.975921 ,8.035425
1.544745  ,-1.925690 ,8.098006
5.550054  ,-4.341080 ,7.539157
-5.026264 ,-1.396624 ,7.757804
3.483827  ,-2.125496 ,8.064866
-6.238779 ,-3.278238 ,7.966039
-3.847880 ,-4.089896 ,7.920667
4.329693  ,-2.205363 ,7.873621
-4.945561 ,0.866211  ,7.977179
-4.970198 ,-1.019122 ,7.965248
2.608305  ,-2.081630 ,8.002506
-1.800904 ,-4.217825 ,7.944432
4.880261  ,-4.069478 ,7.955063
4.251551  ,-3.551845 ,7.995130
5.756558  ,0.300772  ,8.099960
-4.040518 ,0.779287  ,8.123794
4.897510  ,-4.125872 ,7.825348
1.027351  ,-1.634234 ,7.921360
3.019746  ,-2.073869 ,7.957660
1.223604  ,-2.137914 ,7.997635
-4.507932 ,-0.445114 ,7.938779
0.764943  ,0.135845  ,7.650952
0.310603  ,-3.686912 ,7.962575
-2.410484 ,-2.350162 ,7.981615
5.800911  ,-0.104957 ,7.871818
-3.807930 ,-4.803671 ,7.821934
-3.426304 ,-2.964094 ,7.957372
-5.402051 ,-4.795036 ,7.804514
-4.958761 ,-2.714766 ,7.997449
-0.305556 ,-0.084785 ,8.147743
5.575863  ,-3.160706 ,8.073250
-3.992682 ,-4.070230 ,7.857771
-3.825233 ,-4.878306 ,7.826994
-4.137792 ,-4.794251 ,7.940318
-2.325579 ,-1.689965 ,8.047581
-1.103974 ,-1.027540 ,2.226036
1.410762  ,-1.381785 ,7.838557
-2.261386 ,-0.532234 ,5.113618
-2.731554 ,-1.312736 ,8.044745
-2.901235 ,-1.198748 ,7.955097
-5.201790 ,0.761660  ,8.111276
-4.620055 ,-0.657039 ,7.948559
-4.609812 ,-4.465395 ,7.816656
-5.571581 ,0.978825  ,8.263232
-0.234131 ,-2.887515 ,7.998021
-5.947900 ,-0.043970 ,8.037096
-1.516347 ,-1.407416 ,8.052446
-2.022354 ,-0.481648 ,4.431715
-6.056984 ,-4.681033 ,7.774450
-3.955941 ,-4.559327 ,7.871181
-1.873349 ,-2.748219 ,7.498750
4.225616  ,-0.101358 ,7.981005
5.625118  ,-3.877495 ,7.883257
2.416084  ,-2.510814 ,8.058895
5.710161  ,-3.535893 ,7.827524
5.029783  ,-3.648330 ,8.008161
5.073097  ,-4.667738 ,7.997921
5.445762  ,-1.279176 ,8.123381
2.730404  ,-3.388079 ,7.830942
-5.313892 ,-1.940101 ,7.904106
0.118551  ,-3.831159 ,7.534022
4.510008  ,-1.313874 ,8.004404
3.755055  ,-0.533095 ,5.754744
0.628550  ,-2.844980 ,7.567125
-5.458420 ,-3.403325 ,7.865756
5.204880  ,-1.737219 ,7.949802
1.397371  ,-4.558869 ,7.825936
5.908526  ,1.251593  ,7.928243
5.037491  ,-4.731428 ,8.078635
4.893169  ,-4.860491 ,7.930844
2.060241  ,-3.032620 ,7.992079
-3.329503 ,-2.207203 ,7.974226
5.318379  ,-0.738740 ,8.022536
4.774325  ,-1.344501 ,8.001813
-0.442131 ,-0.792698 ,8.256043
-0.178275 ,-4.641569 ,7.946800
3.886947  ,-1.316404 ,7.601630
-0.219873 ,-4.839381 ,7.990238
3.678811  ,-2.071048 ,8.011119
-0.088899 ,-2.381941 ,7.980891
5.877951  ,-2.819175 ,7.961394
5.397710  ,1.026720  ,8.042050
-5.157967 ,-3.783217 ,7.736814
-0.230291 ,0.766071  ,8.159616
4.408227  ,1.040156  ,8.007358
-3.529478 ,-1.535792 ,8.034284
0.200654  ,-3.388024 ,7.967162
-2.226624 ,-2.934140 ,7.928666
-3.447632 ,-3.369890 ,7.892182
4.783150  ,-3.490460 ,7.929349
-5.334878 ,-3.399838 ,7.877059
5.195519  ,0.288120  ,8.106820
4.729216  ,1.052816  ,8.125236
3.425912  ,-1.742012 ,7.973932
2.682893  ,-4.743532 ,7.925519
1.199797  ,-4.625538 ,7.937015
5.004065  ,-4.816511 ,7.905280
-4.146413 ,-4.038108 ,7.855068
3.930472  ,-1.792820 ,7.979598
-0.750654 ,-0.919099 ,7.634042
5.457466  ,-3.377669 ,7.989239
4.780192  ,-2.185473 ,8.030307
-3.940828 ,-4.382747 ,7.908026
4.490960  ,-3.702452 ,7.840257
0.857280  ,-1.907620 ,8.015786
5.530968  ,-2.634596 ,7.925468
5.512148  ,-4.804521 ,7.607676
1.949127  ,-3.239536 ,8.003643
-3.910993 ,-2.382684 ,7.880253
5.970858  ,-2.661124 ,7.996666
-6.010807 ,-1.160529 ,7.881744
5.535880  ,-4.570603 ,7.581701
2.712643  ,-2.236238 ,7.944118
-0.125516 ,-4.057684 ,7.992726
4.760324  ,-4.816971 ,7.956413
2.976981  ,-2.117574 ,7.979834
0.041823  ,-3.494268 ,7.871400
3.570287  ,-3.475100 ,7.953509
2.958514  ,-3.443234 ,8.042964
-3.408993 ,-4.240876 ,7.773146
4.110749  ,-4.376351 ,7.889459
-4.919158 ,-0.188029 ,8.055693
5.847172  ,-3.101602 ,8.015902
-3.299147 ,-3.051574 ,7.894892
1.266463  ,-2.439685 ,7.979968
4.615352  ,-4.227678 ,7.914671
0.688764  ,1.218492  ,8.128315
4.080801  ,-2.349183 ,7.996726
-1.061267 ,-4.359128 ,7.804047
0.904594  ,0.020934  ,8.651667
-1.219123 ,-3.237432 ,7.928938
-0.263206 ,-4.366410 ,7.840498
4.634778  ,-1.915274 ,7.861713
5.835742  ,-0.307955 ,8.218734
5.600118  ,-0.833790 ,8.111891
-3.191317 ,-2.449949 ,7.965441
5.833457  ,-2.554945 ,8.014767
-1.821231 ,-3.703380 ,7.906466
-4.510238 ,-2.717283 ,7.996920
-3.082861 ,-2.313435 ,7.988403
-3.232790 ,0.841609  ,8.083405
-3.982002 ,-4.171905 ,7.849828
-6.114016 ,-0.063392 ,8.006867
0.006313  ,1.086283  ,8.155215
-3.080213 ,0.446156  ,8.127034
5.931140  ,-0.846527 ,8.112653
5.546853  ,-3.041194 ,7.880717
4.332967  ,1.239151  ,8.171948
-5.214672 ,-1.215367 ,8.009259
-5.482701 ,-1.861718 ,7.880073
-4.666247 ,-2.383746 ,7.892413
-0.096074 ,-3.876058 ,7.981179
4.684563  ,0.838734  ,8.147705
-1.502725 ,-0.142738 ,8.050368
-5.111608 ,-1.333611 ,8.168320
-0.763605 ,-0.706252 ,7.638055
-5.130462 ,-2.658718 ,7.986068
5.157052  ,0.815844  ,8.006349
-15.451653,-5.615982 ,19.764017
5.446332  ,1.356503  ,8.243311
-0.229925 ,0.599337  ,8.135844
1.885499  ,-4.179267 ,8.023920
-3.162798 ,-3.528108 ,7.945678
5.099529  ,0.413847  ,8.186613
0.786437  ,-3.466518 ,8.022237
4.258513  ,-3.797829 ,8.040235
4.158233  ,-1.977859 ,8.111338
2.138267  ,-1.970415 ,8.068576
-3.492152 ,-1.402129 ,7.907480
-1.100420 ,-1.444016 ,8.078284
-8.284348 ,6.867058  ,25.928468
-6.412261 ,0.932387  ,15.559544
-1.949833 ,-1.719902 ,8.012087
5.649062  ,-1.290207 ,8.107557
-3.404113 ,-2.537897 ,7.828058
-3.350858 ,-1.959876 ,7.906725
-5.430135 ,-3.567958 ,7.866530
-10.406590,-8.454480 ,20.351588
5.721763  ,0.724650  ,8.177701
2.486549  ,-2.514707 ,8.044995
-3.850668 ,-3.590437 ,7.975064
-5.039837 ,-1.189999 ,7.962018
2.350878  ,-3.181217 ,7.936796
-0.107321 ,-3.635486 ,7.963983
-3.257504 ,-0.338572 ,8.063066
5.219896  ,-1.739280 ,7.993901
1.434657  ,-3.074014 ,7.983309
5.808571  ,-1.221811 ,8.098288
4.306887  ,-1.682677 ,7.747636
-0.959362 ,-3.151140 ,7.979563
-1.472937 ,-4.207697 ,7.912693
-3.161786 ,-1.813898 ,7.940553
0.242642  ,-1.311665 ,7.996172
-12.929271,-5.008312 ,25.866107
-3.277462 ,-0.239828 ,6.642699
-3.026928 ,-1.397323 ,8.044104
-0.060815 ,0.396981  ,8.148699
0.261525  ,0.001387  ,5.864078
5.533997  ,-1.286640 ,8.124072
-1.094372 ,-0.229006 ,7.946056
-4.571331 ,-0.173966 ,8.052992
0.442154  ,0.127192  ,7.361304
6.848716  ,0.962482  ,10.576798
4.855621  ,0.221075  ,8.205314
-1.871422 ,-2.256075 ,7.900339
-9.069963 ,-7.899673 ,18.478507
-4.165104 ,-0.713518 ,8.046987
5.146470  ,0.493044  ,8.211683
2.674587  ,-3.109625 ,7.826313
-12.942543,-4.532611 ,25.665253
5.293385  ,0.647931  ,8.102544
1.355096  ,1.836358  ,11.806830
-1.560363 ,-2.929753 ,7.662874
-0.113630 ,-3.626599 ,7.921467
